name,time,ms,provider,region
latency,1579032068960819215,631,azure,southcentralus
latency,1579032068996376656,610,azure,southcentralus
latency,1579032069072218125,589,azure,southcentralus
latency,1579032069370252480,596,aws,ap-southeast-1
latency,1579032069763134434,264,aws,ap-southeast-1
latency,1579032069809468358,589,aws,ap-southeast-1
latency,1579032069831854209,593,aws,ap-southeast-1
latency,1579032069950275673,572,aws,ap-southeast-1
latency,1579032070186061341,581,aws,ap-southeast-1
latency,1579032070186061521,588,aws,ap-southeast-1
latency,1579032070186129929,656,aws,ap-southeast-1
latency,1579032070561028164,1732,google,asia-northeast1
latency,1579032070669409250,1808,google,asia-northeast1
latency,1579032070669516401,401,google,asia-northeast1
latency,1579032070753631809,421,google,asia-northeast1
latency,1579032070873127521,306,google,asia-northeast1
latency,1579032071567890959,1695,google,asia-northeast1
latency,1579032071789461569,1479,google,asia-northeast1
latency,1579032071840462617,776,azure,southeastasia
latency,1579032071872107679,702,azure,southeastasia
latency,1579032071896734781,730,azure,southeastasia
latency,1579032071968776725,713,azure,southeastasia
latency,1579032072114744530,739,azure,southeastasia
latency,1579032072256301661,1804,google,asia-northeast1
latency,1579032072268507632,1717,google,asia-northeast1
latency,1579032072385555274,1730,google,asia-northeast1
latency,1579032072801788903,733,azure,southeastasia
latency,1579032073028998249,737,azure,southeastasia
latency,1579032073337541798,997,aws,ap-southeast-2
latency,1579032073354957040,981,aws,ap-southeast-2
latency,1579032073420751750,997,aws,ap-southeast-2
latency,1579032073458937434,988,aws,ap-southeast-2
latency,1579032073485197659,715,azure,southeastasia
latency,1579032073497709603,739,azure,southeastasia
latency,1579032073607376681,990,aws,ap-southeast-2
latency,1579032073617352240,731,azure,southeastasia
latency,1579032073927039315,397,aws,ap-southeast-2
latency,1579032074282611280,978,aws,ap-southeast-2
latency,1579032074379070186,393,aws,ap-southeast-2
latency,1579032074398755670,401,aws,ap-southeast-2
latency,1579032074508198226,390,aws,ap-southeast-2
latency,1579032074677524909,821,aws,ap-northeast-1
latency,1579032074690261010,850,aws,ap-northeast-1
latency,1579032074748663076,848,aws,ap-northeast-1
latency,1579032074797042129,838,aws,ap-northeast-1
latency,1579032074937024627,828,aws,ap-northeast-1
latency,1579032075271729920,843,aws,ap-northeast-1
latency,1579032075350010201,341,aws,ap-northeast-1
latency,1579032075490170432,297,azure,westeurope
latency,1579032075501433292,322,azure,westeurope
latency,1579032075512398275,262,azure,westeurope
latency,1579032075523669588,225,azure,westeurope
latency,1579032075602009501,818,aws,ap-northeast-1
latency,1579032075656938486,218,azure,westeurope
latency,1579032075726682484,826,aws,ap-northeast-1
latency,1579032075753441292,873,aws,ap-northeast-1
latency,1579032075978216689,206,azure,westeurope
latency,1579032076061116352,197,azure,westeurope
latency,1579032076268592819,165,azure,westeurope
latency,1579032076435576104,205,azure,westeurope
latency,1579032076460775169,206,azure,westeurope
latency,1579032076474614223,448,aws,ca-central-1
latency,1579032076478712104,461,aws,ca-central-1
latency,1579032076603561200,440,aws,ca-central-1
latency,1579032076668403154,676,aws,ca-central-1
latency,1579032076695327144,693,aws,ca-central-1
latency,1579032076710784623,231,aws,ca-central-1
latency,1579032076976189097,205,aws,ca-central-1
latency,1579032077006443954,432,aws,ca-central-1
latency,1579032077076738108,100,aws,eu-central-1
latency,1579032077161536628,216,aws,ca-central-1
latency,1579032077171908190,209,aws,ca-central-1
latency,1579032077231203450,113,aws,eu-central-1
latency,1579032077290646030,121,aws,eu-central-1
latency,1579032077310787037,109,aws,eu-central-1
latency,1579032077313421999,335,aws,eu-central-1
latency,1579032077333881614,123,aws,eu-central-1
latency,1579032077570734571,96,aws,eu-central-1
latency,1579032077606056450,120,aws,eu-central-1
latency,1579032077719548069,141,aws,eu-west-1
latency,1579032077757864782,99,aws,eu-central-1
latency,1579032077782018956,109,aws,eu-central-1
latency,1579032077938383635,220,aws,eu-west-1
latency,1579032077962028317,150,aws,eu-west-1
latency,1579032078005469993,214,aws,eu-west-1
latency,1579032078043854179,233,aws,eu-west-1
latency,1579032078072923143,236,aws,eu-west-1
latency,1579032078298805105,226,aws,eu-west-1
latency,1579032078322588297,214,aws,eu-west-1
latency,1579032078468120732,207,aws,eu-west-1
latency,1579032078502663344,220,aws,eu-west-1
latency,1579032079056180201,836,azure,westus2
latency,1579032079204230722,765,azure,westus2
latency,1579032079214328640,748,azure,westus2
latency,1579032079224815748,719,azure,westus2
latency,1579032079270464741,725,azure,westus2
latency,1579032079333080422,760,azure,westus2
latency,1579032079534137132,730,azure,westus2
latency,1579032079555104363,731,azure,westus2
latency,1579032079685265748,713,azure,westus2
latency,1579032079742781189,738,azure,westus2
latency,1579032079758549728,199,aws,eu-west-2
latency,1579032079864334081,158,aws,eu-west-2
latency,1579032079903455556,132,aws,eu-west-2
latency,1579032079925079370,209,aws,eu-west-2
latency,1579032079976607965,250,aws,eu-west-2
latency,1579032079991758199,157,aws,eu-west-2
latency,1579032080163340600,132,aws,eu-west-2
latency,1579032080202872742,146,aws,eu-west-2
latency,1579032080319538906,135,aws,eu-west-2
latency,1579032080372652811,121,aws,eu-west-2
latency,1579032080441991919,168,aws,eu-west-3
latency,1579032080539077004,174,aws,eu-west-3
latency,1579032080584902798,180,aws,eu-west-3
latency,1579032080601554469,175,aws,eu-west-3
latency,1579032080647051557,155,aws,eu-west-3
latency,1579032080711193849,234,aws,eu-west-3
latency,1579032080790714961,127,aws,eu-west-3
latency,1579032080856435998,151,aws,eu-west-3
latency,1579032080962782185,143,aws,eu-west-3
latency,1579032081015022604,142,aws,eu-west-3
latency,1579032081142453108,213,aws,eu-north-1
latency,1579032081247319278,206,aws,eu-north-1
latency,1579032081292037219,204,aws,eu-north-1
latency,1579032081304114031,202,aws,eu-north-1
latency,1579032081406519310,192,aws,eu-north-1
latency,1579032081457690885,166,aws,eu-north-1
latency,1579032081524949625,377,aws,eu-north-1
latency,1579032081555349409,197,aws,eu-north-1
latency,1579032081623776892,160,aws,eu-north-1
latency,1579032081716060153,204,aws,eu-north-1
latency,1579032082409583444,767,aws,sa-east-1
latency,1579032082522320910,774,aws,sa-east-1
latency,1579032082564211078,772,aws,sa-east-1
latency,1579032082586221596,781,aws,sa-east-1
latency,1579032082643086147,736,aws,sa-east-1
latency,1579032082684860662,726,aws,sa-east-1
latency,1579032082762509891,736,aws,sa-east-1
latency,1579032082803428169,747,aws,sa-east-1
latency,1579032082892465918,767,aws,sa-east-1
latency,1579032082974939643,750,aws,sa-east-1
latency,1579032083477021985,565,aws,me-south-1
latency,1579032083564742388,535,aws,me-south-1
latency,1579032083616876085,528,aws,me-south-1
latency,1579032083617325784,551,aws,me-south-1
latency,1579032083932913819,626,aws,me-south-1
latency,1579032083933252748,745,aws,me-south-1
latency,1579032083933356767,667,aws,me-south-1
latency,1579032083933566068,788,aws,me-south-1
latency,1579032085211484151,1168,aws,me-south-1
latency,1579032085211567682,1085,aws,me-south-1
latency,1579032085860892436,1569,aws,ap-east-1
latency,1579032085876626176,1316,aws,ap-east-1
latency,1579032085876681982,1653,aws,ap-east-1
latency,1579032085896118196,1667,aws,ap-east-1
latency,1579032085902981822,1336,aws,ap-east-1
latency,1579032085903151293,1338,aws,ap-east-1
latency,1579032085934787597,1366,aws,ap-east-1
latency,1579032085936263418,1367,aws,ap-east-1
latency,1579032085973035537,802,aws,ap-east-1
latency,1579032086021246531,851,aws,ap-east-1
latency,1579032086977634847,579,azure,eastus
latency,1579032086987773515,610,azure,eastus
latency,1579032086996506766,594,azure,eastus
latency,1579032087006692099,603,azure,eastus
latency,1579032087015684967,654,azure,eastus
latency,1579032087024869388,590,azure,eastus
latency,1579032087033493239,559,azure,eastus
latency,1579032087042681228,666,azure,eastus
latency,1579032087051708067,616,azure,eastus
latency,1579032087060654771,538,azure,eastus
latency,1579032088035551935,546,azure,eastus2
latency,1579032088084249264,599,azure,eastus2
latency,1579032088102161158,605,azure,eastus2
latency,1579032088122576741,605,azure,eastus2
latency,1579032088131719218,569,azure,eastus2
latency,1579032088132089942,597,azure,eastus2
latency,1579032088146410943,602,azure,eastus2
latency,1579032088155118282,629,azure,eastus2
latency,1579032088155263872,647,azure,eastus2
latency,1579032088169562177,616,azure,eastus2
latency,1579032088787671765,246,azure,uksouth
latency,1579032088793465746,212,azure,uksouth
latency,1579032088811762804,188,azure,uksouth
latency,1579032088847485919,214,azure,uksouth
latency,1579032088866255162,262,azure,uksouth
latency,1579032088872097778,237,azure,uksouth
latency,1579032088882321319,225,azure,uksouth
latency,1579032088882662493,235,azure,uksouth
latency,1579032088893470231,236,azure,uksouth
latency,1579032088905271334,234,azure,uksouth
latency,1579032090564910556,1282,ibm,jp-tok
latency,1579032090591517346,1219,ibm,jp-tok
latency,1579032090591728082,1298,ibm,jp-tok
latency,1579032090608441415,1226,ibm,jp-tok
latency,1579032090617366795,1306,ibm,jp-tok
latency,1579032090635439351,1268,ibm,jp-tok
latency,1579032090645306621,1260,ibm,jp-tok
latency,1579032090645511479,1295,ibm,jp-tok
latency,1579032090653475540,1260,ibm,jp-tok
latency,1579032090662863248,1257,ibm,jp-tok
latency,1579032091310324437,238,ibm,eu-de
latency,1579032091324638160,166,ibm,eu-de
latency,1579032091325190912,228,ibm,eu-de
latency,1579032091328186789,181,ibm,eu-de
latency,1579032091336280299,228,ibm,eu-de
latency,1579032091355899376,263,ibm,eu-de
latency,1579032091381900978,246,ibm,eu-de
latency,1579032091389225579,271,ibm,eu-de
latency,1579032091389253682,242,ibm,eu-de
latency,1579032091403398435,240,ibm,eu-de
latency,1579032092027479679,198,google,us-central1
latency,1579032092035367559,221,google,us-central1
latency,1579032092050521911,194,google,us-central1
latency,1579032092079537511,187,google,us-central1
latency,1579032092101106429,197,google,us-central1
latency,1579032092108887269,288,google,us-central1
latency,1579032092132805273,250,google,us-central1
latency,1579032092154894915,333,google,us-central1
latency,1579032092191539441,355,google,us-central1
latency,1579032093130071355,426,aws,us-east-2
latency,1579032093139215233,435,aws,us-east-2
latency,1579032093147023126,440,aws,us-east-2
latency,1579032093156130544,448,aws,us-east-2
latency,1579032093156311748,450,aws,us-east-2
latency,1579032093165141136,454,aws,us-east-2
latency,1579032093165435455,457,aws,us-east-2
latency,1579032093186857458,478,aws,us-east-2
latency,1579032093196321172,486,aws,us-east-2
latency,1579032093950422208,293,ibm,eu-gb
latency,1579032093965483475,298,ibm,eu-gb
latency,1579032093981981540,293,ibm,eu-gb
latency,1579032093997202854,356,ibm,eu-gb
latency,1579032094024336415,367,ibm,eu-gb
latency,1579032094529195712,2637,google,us-central1
latency,1579032094653243176,203,google,us-east1
latency,1579032094718765236,235,google,us-east1
latency,1579032094732432421,206,google,us-east1
latency,1579032094732858931,266,google,us-east1
latency,1579032094871327219,1174,ibm,eu-gb
latency,1579032094893813680,1246,ibm,eu-gb
latency,1579032094914229079,1281,ibm,eu-gb
latency,1579032094935156044,1268,ibm,eu-gb
latency,1579032095318510813,819,google,us-east1
latency,1579032095540705612,511,aws,us-east-2
latency,1579032095548712078,395,aws,us-east-1
latency,1579032095571750937,200,google,us-east1
latency,1579032095603790399,385,aws,us-east-1
latency,1579032095614073664,379,aws,us-east-1
latency,1579032095624190360,188,google,us-east1
latency,1579032095635373833,401,aws,us-east-1
latency,1579032096173063844,129,ibm,eu-gb
latency,1579032096197758875,379,aws,us-east-1
latency,1579032096220373999,825,google,us-east1
latency,1579032096231841708,817,google,us-east1
latency,1579032096444334543,369,aws,us-east-1
latency,1579032096518639873,392,aws,us-east-1
latency,1579032096937106245,832,azure,eastasia
latency,1579032096952832501,902,azure,eastasia
latency,1579032096968282859,853,azure,eastasia
latency,1579032096968343590,832,azure,eastasia
latency,1579032097088499894,367,aws,us-east-1
latency,1579032097122401529,390,aws,us-east-1
latency,1579032097370134933,696,google,us-east1
latency,1579032097500448550,801,azure,eastasia
latency,1579032097549371570,605,azure,eastasia
latency,1579032097818134206,799,azure,eastasia
latency,1579032098061692477,191,aws,us-east-1
latency,1579032098118636625,680,ibm,us-south
latency,1579032098129187388,659,ibm,us-south
latency,1579032098129707428,675,ibm,us-south
latency,1579032098147111682,668,ibm,us-south
latency,1579032098399349317,809,azure,eastasia
latency,1579032098433861456,810,azure,eastasia
latency,1579032098691652720,691,ibm,us-south
latency,1579032098777624039,727,ibm,us-south
latency,1579032098883287760,245,google,us-east4
latency,1579032099164536536,602,azure,eastasia
latency,1579032099225317666,905,ibm,us-south
latency,1579032099294523260,357,ibm,us-south
latency,1579032099294917099,664,google,us-east4
latency,1579032099360768807,730,google,us-east4
latency,1579032099399787411,190,google,us-east4
latency,1579032099400436940,769,google,us-east4
latency,1579032099444590812,165,google,us-east4
latency,1579032099536366259,636,ibm,us-south
latency,1579032099892739693,163,google,us-east4
latency,1579032100028606687,638,aws,us-west-1
latency,1579032100153552062,486,ibm,us-south
latency,1579032100281017715,242,google,us-east4
latency,1579032100360549272,562,aws,us-west-1
latency,1579032100435783587,640,google,us-east4
latency,1579032100464394755,568,aws,us-west-1
latency,1579032100464515441,570,aws,us-west-1
latency,1579032100464839180,602,aws,us-west-1
latency,1579032100518983563,573,aws,us-west-1
latency,1579032100654022951,260,aws,us-west-1
latency,1579032100831635094,178,google,us-east4
latency,1579032101025750004,244,aws,us-west-1
latency,1579032101196815139,259,aws,us-west-1
latency,1579032101281294341,751,ibm,us-east
latency,1579032101372864145,511,ibm,us-east
latency,1579032101493500838,511,ibm,us-east
latency,1579032101504085775,539,ibm,us-east
latency,1579032101504191785,483,ibm,us-east
latency,1579032101536773085,566,ibm,us-east
latency,1579032101594516631,262,aws,us-west-1
latency,1579032101658906899,502,ibm,us-east
latency,1579032101894495141,112,google,europe-west1
latency,1579032101975555107,97,google,europe-west1
latency,1579032102095041071,567,ibm,us-east
latency,1579032102110893566,116,google,europe-west1
latency,1579032102124505680,120,google,europe-west1
